antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'service_pop3'}),"frozenset({'proto_tcp', 'state_FIN', 'attack_Exploits'})",0.006839267919810358,0.12095291736555114,0.006418389893975873,0.9384615384615383,7.7588995693693255,1.0,0.0055911604864301865,14.284515092809768,0.8771145652992557,0.052881183069862316,0.9299941234614706,0.49576336568967816
frozenset({'service_pop3'}),"frozenset({'state_FIN', 'attack_Exploits'})",0.006839267919810358,0.12095291736555114,0.006418389893975873,0.9384615384615383,7.7588995693693255,1.0,0.0055911604864301865,14.284515092809768,0.8771145652992557,0.052881183069862316,0.9299941234614706,0.49576336568967816
"frozenset({'proto_tcp', 'service_pop3'})","frozenset({'state_FIN', 'attack_Exploits'})",0.006839267919810358,0.12095291736555114,0.006418389893975873,0.9384615384615383,7.7588995693693255,1.0,0.0055911604864301865,14.284515092809768,0.8771145652992557,0.052881183069862316,0.9299941234614706,0.49576336568967816
"frozenset({'state_FIN', 'service_pop3'})","frozenset({'proto_tcp', 'attack_Exploits'})",0.006808321006146057,0.1215161511942414,0.006418389893975873,0.9427272727272727,7.758040914415895,1.0,0.005591068929214099,15.338606883910076,0.8770728726272717,0.05265028432168968,0.9348050310195392,0.4977732528257155
frozenset({'service_pop3'}),"frozenset({'proto_tcp', 'attack_Exploits'})",0.006839267919810358,0.1215161511942414,0.006430768659441594,0.9402714932126697,7.737831423821698,1.0,0.005599687144839994,14.707949286823682,0.876761229716278,0.05274379410122341,0.9320095561591402,0.49659629771925695
"frozenset({'state_CON', 'service_-'})","frozenset({'proto_udp', 'attack_Normal'})",0.03367643144949154,0.08615001825867906,0.021805195367865963,0.6474912699871348,7.515857606006999,1.0,0.018903970183605113,2.592418013897043,0.8971611715508179,0.2224537475531982,0.6142597395021362,0.45029926671998455
"frozenset({'state_INT', 'proto_ospf'})","frozenset({'service_-', 'attack_Exploits'})",0.010955207437162292,0.06944487426268978,0.005434278039451125,0.49604519774011296,7.14300663665569,1.0,0.004673495036455706,1.8465051261827794,0.8695287983759236,0.07249009247027742,0.4584363802621723,0.2871491585848515
"frozenset({'state_INT', 'service_-', 'proto_unas'})",frozenset({'attack_DoS'}),0.07479250094388086,0.04770776210488528,0.02525268155006901,0.33763654419066536,7.077182607064508,1.0,0.021684498707808933,1.437718566057542,0.9281170276690915,0.2596741344195519,0.3044535811051237,0.43347836550477736
"frozenset({'state_INT', 'proto_unas'})",frozenset({'attack_DoS'}),0.07479250094388086,0.04770776210488528,0.02525268155006901,0.33763654419066536,7.077182607064508,1.0,0.021684498707808933,1.437718566057542,0.9281170276690915,0.2596741344195519,0.3044535811051237,0.43347836550477736
frozenset({'proto_unas'}),frozenset({'attack_DoS'}),0.07479250094388086,0.04770776210488528,0.02525268155006901,0.33763654419066536,7.077182607064508,1.0,0.021684498707808933,1.437718566057542,0.9281170276690915,0.2596741344195519,0.3044535811051237,0.43347836550477736
"frozenset({'service_-', 'proto_unas'})",frozenset({'attack_DoS'}),0.07479250094388086,0.04770776210488528,0.02525268155006901,0.33763654419066536,7.077182607064508,1.0,0.021684498707808933,1.437718566057542,0.9281170276690915,0.2596741344195519,0.3044535811051237,0.43347836550477736
frozenset({'proto_ospf'}),"frozenset({'service_-', 'attack_Exploits'})",0.016061448191771834,0.06944487426268978,0.007662455823280744,0.47707129094412337,6.869784069872477,1.0,0.006547070573126443,1.7795066700724542,0.8683824976930737,0.09843364872386104,0.43804650085448454,0.2937049859355198
"frozenset({'state_INT', 'proto_unas'})","frozenset({'service_-', 'attack_Exploits'})",0.07479250094388086,0.06944487426268978,0.03267994082950108,0.4369414101290964,6.291917362774306,1.0,0.027485985005661163,1.6526790328350467,0.9090565482362544,0.29294274300932094,0.39492183289542004,0.453764822711607
frozenset({'proto_unas'}),"frozenset({'service_-', 'attack_Exploits'})",0.07479250094388086,0.06944487426268978,0.03267994082950108,0.4369414101290964,6.291917362774306,1.0,0.027485985005661163,1.6526790328350467,0.9090565482362544,0.29294274300932094,0.39492183289542004,0.453764822711607
"frozenset({'state_FIN', 'service_pop3'})",frozenset({'attack_Exploits'}),0.006808321006146057,0.16892063354521653,0.006418389893975873,0.9427272727272727,5.580888805244294,1.0,0.0052683239962384755,14.510909573020035,0.8264437659082071,0.03790897459331018,0.9310863323234203,0.4903618776064914
"frozenset({'proto_tcp', 'state_FIN', 'service_pop3'})",frozenset({'attack_Exploits'}),0.006808321006146057,0.16892063354521653,0.006418389893975873,0.9427272727272727,5.580888805244294,1.0,0.0052683239962384755,14.510909573020035,0.8264437659082071,0.03790897459331018,0.9310863323234203,0.4903618776064914
"frozenset({'proto_tcp', 'service_pop3'})",frozenset({'attack_Exploits'}),0.006839267919810358,0.16892063354521653,0.006430768659441594,0.9402714932126697,5.5663507380877695,1.0,0.005275475189441754,13.914283332311147,0.8259983093331961,0.03797792236274582,0.9281314045346595,0.48917062862304306
frozenset({'service_pop3'}),frozenset({'attack_Exploits'}),0.006839267919810358,0.16892063354521653,0.006430768659441594,0.9402714932126697,5.5663507380877695,1.0,0.005275475189441754,13.914283332311147,0.8259983093331961,0.03797792236274582,0.9281314045346595,0.48917062862304306
frozenset({'service_smtp'}),"frozenset({'proto_tcp', 'attack_Exploits'})",0.03129970848007328,0.1215161511942414,0.01926135906466048,0.6153846153846153,5.064220758612853,1.0,0.015457938956660216,2.284058006894972,0.8284670308606478,0.14422096579849844,0.5621827479944632,0.3869466244039666
"frozenset({'service_smtp', 'state_FIN'})","frozenset({'proto_tcp', 'attack_Exploits'})",0.03099642872616314,0.1215161511942414,0.0189952156071475,0.6128194888178914,5.043111411900385,1.0,0.01522864888757753,2.268925794130603,0.8273547576073739,0.14226775449656964,0.5592628006667906,0.3845689661274808
frozenset({'service_smtp'}),"frozenset({'state_FIN', 'attack_Exploits'})",0.03129970848007328,0.12095291736555114,0.0189952156071475,0.6068815503262803,5.01750237650016,1.0,0.015209424553791354,2.236087070866402,0.8265690223823373,0.1425452856479331,0.5527902231407579,0.38196395600440514
frozenset({'service_smtp'}),"frozenset({'proto_tcp', 'state_FIN', 'attack_Exploits'})",0.03129970848007328,0.12095291736555114,0.0189952156071475,0.6068815503262803,5.01750237650016,1.0,0.015209424553791354,2.236087070866402,0.8265690223823373,0.1425452856479331,0.5527902231407579,0.38196395600440514
"frozenset({'service_smtp', 'proto_tcp'})","frozenset({'state_FIN', 'attack_Exploits'})",0.03129970848007328,0.12095291736555114,0.0189952156071475,0.6068815503262803,5.01750237650016,1.0,0.015209424553791354,2.236087070866402,0.8265690223823373,0.1425452856479331,0.5527902231407579,0.38196395600440514
frozenset({'proto_arp'}),"frozenset({'attack_Normal', 'service_-'})",0.017695445233246888,0.2253987509825645,0.017695445233246888,1.0,4.436581816184749,1.0,0.013706913979592665,inf,0.7885550822894877,0.07850729055111623,1.0,0.5392536452755581
"frozenset({'proto_arp', 'state_INT'})","frozenset({'attack_Normal', 'service_-'})",0.017138400787289485,0.2253987509825645,0.017138400787289485,1.0,4.436581816184749,1.0,0.013275426655995834,inf,0.7881081625713169,0.07603591729137492,1.0,0.5380179586456875
"frozenset({'proto_tcp', 'state_REQ'})","frozenset({'attack_Normal', 'service_-'})",0.0052981116193282045,0.2253987509825645,0.0052981116193282045,1.0,4.436581816184749,1.0,0.004103923877765415,inf,0.7787270317526491,0.023505505670428646,1.0,0.5117527528352144
"frozenset({'proto_tcp', 'service_ssh'})","frozenset({'attack_Normal', 'state_FIN'})",0.007996682490855188,0.23009030309407244,0.007928599280793727,0.991486068111455,4.30911713696203,1.0,0.006088640182725794,90.42939349113153,0.7741243284163112,0.03444844834077341,0.988941648711842,0.5129723548358216
frozenset({'service_ssh'}),"frozenset({'attack_Normal', 'proto_tcp', 'state_FIN'})",0.007996682490855188,0.23009030309407244,0.007928599280793727,0.991486068111455,4.30911713696203,1.0,0.006088640182725794,90.42939349113153,0.7741243284163112,0.03444844834077341,0.988941648711842,0.5129723548358216
frozenset({'service_ssh'}),"frozenset({'attack_Normal', 'state_FIN'})",0.007996682490855188,0.23009030309407244,0.007928599280793727,0.991486068111455,4.30911713696203,1.0,0.006088640182725794,90.42939349113153,0.7741243284163112,0.03444844834077341,0.988941648711842,0.5129723548358216
frozenset({'service_ssh'}),"frozenset({'attack_Normal', 'proto_tcp'})",0.007996682490855188,0.24169539571818502,0.007928599280793727,0.991486068111455,4.102213305161676,1.0,0.005995837941733801,89.06632261200852,0.7623252287278002,0.032794859322597986,0.9887724117188916,0.5121450827112973
"frozenset({'state_FIN', 'service_ssh'})","frozenset({'attack_Normal', 'proto_tcp'})",0.007996682490855188,0.24169539571818502,0.007928599280793727,0.991486068111455,4.102213305161676,1.0,0.005995837941733801,89.06632261200852,0.7623252287278002,0.032794859322597986,0.9887724117188916,0.5121450827112973
"frozenset({'service_dns', 'state_INT'})","frozenset({'proto_udp', 'attack_Generic'})",0.244041171773939,0.2427228332518398,0.24209770559582092,0.9920363184458139,4.087115765563413,1.0,0.18286334095275153,95.09134206277928,0.9991664282311813,0.989501644320769,0.989483795492761,0.9947304195248245
"frozenset({'service_dns', 'proto_udp', 'state_INT'})",frozenset({'attack_Generic'}),0.244041171773939,0.24661595499080877,0.24209770559582092,0.9920363184458139,4.022595855498427,1.0,0.18191325896171495,94.60248251804742,0.9939751743441811,0.9740033367364723,0.9894294528707613,0.9868576622973202
"frozenset({'service_dns', 'state_INT'})",frozenset({'attack_Generic'}),0.244041171773939,0.24661595499080877,0.24209770559582092,0.9920363184458139,4.022595855498427,1.0,0.18191325896171495,94.60248251804742,0.9939751743441811,0.9740033367364723,0.9894294528707613,0.9868576622973202
frozenset({'service_ftp'}),"frozenset({'proto_tcp', 'attack_Exploits'})",0.02121720400824426,0.1215161511942414,0.009995853113568983,0.4711201866977829,3.877017022574272,1.0,0.007417620143384109,1.6610273765615775,0.7581556860947878,0.07530541825981533,0.3979629630969372,0.27668982390458846
frozenset({'service_ftp'}),"frozenset({'state_FIN', 'attack_Exploits'})",0.02121720400824426,0.12095291736555114,0.009946338051706104,0.4687864644107351,3.8757764146683678,1.0,0.007380055328568896,1.6547904444101542,0.7580713347921415,0.0752235172962599,0.3956938756940626,0.27550980164554767
frozenset({'service_ftp'}),"frozenset({'proto_tcp', 'state_FIN', 'attack_Exploits'})",0.02121720400824426,0.12095291736555114,0.009946338051706104,0.4687864644107351,3.8757764146683678,1.0,0.007380055328568896,1.6547904444101542,0.7580713347921415,0.0752235172962599,0.3956938756940626,0.27550980164554767
"frozenset({'proto_tcp', 'service_ftp'})","frozenset({'state_FIN', 'attack_Exploits'})",0.02121720400824426,0.12095291736555114,0.009946338051706104,0.4687864644107351,3.8757764146683678,1.0,0.007380055328568896,1.6547904444101542,0.7580713347921415,0.0752235172962599,0.3956938756940626,0.27550980164554767
"frozenset({'state_FIN', 'service_ftp'})","frozenset({'proto_tcp', 'attack_Exploits'})",0.021161499563648517,0.1215161511942414,0.009946338051706104,0.4700204738227552,3.86796709082265,1.0,0.007374874071232917,1.6575807279618588,0.7574960110384106,0.07493588249009094,0.3967111325976939,0.2759362288637028
"frozenset({'service_http', 'proto_tcp'})","frozenset({'state_FIN', 'attack_Exploits'})",0.11587143414187304,0.12095291736555114,0.05365575891116379,0.4630628705731531,3.8284555731190575,1.0,0.03964077091237392,1.6371508589334973,0.8356228884711007,0.2929309995269311,0.38918274113636775,0.4533357541894524
frozenset({'service_http'}),"frozenset({'state_FIN', 'attack_Exploits'})",0.11587143414187304,0.12095291736555114,0.05365575891116379,0.4630628705731531,3.8284555731190575,1.0,0.03964077091237392,1.6371508589334973,0.8356228884711007,0.2929309995269311,0.38918274113636775,0.4533357541894524
frozenset({'service_http'}),"frozenset({'proto_tcp', 'state_FIN', 'attack_Exploits'})",0.11587143414187304,0.12095291736555114,0.05365575891116379,0.4630628705731531,3.8284555731190575,1.0,0.03964077091237392,1.6371508589334973,0.8356228884711007,0.2929309995269311,0.38918274113636775,0.4533357541894524
"frozenset({'state_CON', 'proto_tcp'})","frozenset({'attack_Normal', 'service_-'})",0.007315850390240582,0.2253987509825645,0.006300791622051533,0.8612521150592216,3.8210154728223977,1.0,0.004651808081715999,5.582796806942734,0.7437304869244824,0.027828654219403514,0.8208783098184039,0.4446030462985923
"frozenset({'service_http', 'state_FIN'})","frozenset({'proto_tcp', 'attack_Exploits'})",0.1157538358699487,0.1215161511942414,0.05365575891116379,0.46353331194524644,3.814581908575237,1.0,0.0395897982902777,1.6375366231800357,0.8344374026322081,0.2922200498887615,0.3893266349927264,0.45254290005147
frozenset({'service_http'}),"frozenset({'proto_tcp', 'attack_Exploits'})",0.11587143414187304,0.1215161511942414,0.05369908459029381,0.4634367822231718,3.8137875308639124,1.0,0.03961883388001638,1.6372420242401795,0.8344866313357596,0.2923377586090707,0.3892167528108219,0.4526729064683831
frozenset({'service_smtp'}),frozenset({'attack_Exploits'}),0.03129970848007328,0.16892063354521653,0.01926135906466048,0.6153846153846153,3.6430399440805417,1.0,0.013974192478425917,2.1608063527824366,0.7489457542649033,0.10644046926839278,0.5372098019277314,0.3647053518077994
"frozenset({'service_smtp', 'proto_tcp'})",frozenset({'attack_Exploits'}),0.03129970848007328,0.16892063354521653,0.01926135906466048,0.6153846153846153,3.6430399440805417,1.0,0.013974192478425917,2.1608063527824366,0.7489457542649033,0.10644046926839278,0.5372098019277314,0.3647053518077994
"frozenset({'service_smtp', 'state_FIN'})",frozenset({'attack_Exploits'}),0.03099642872616314,0.16892063354521653,0.0189952156071475,0.6128194888178914,3.627854548946221,1.0,0.013759279229084872,2.1464906999512925,0.7475256154022831,0.10499127638466012,0.5341233018048055,0.3626350118865948
"frozenset({'service_smtp', 'proto_tcp', 'state_FIN'})",frozenset({'attack_Exploits'}),0.03099642872616314,0.16892063354521653,0.0189952156071475,0.6128194888178914,3.627854548946221,1.0,0.013759279229084872,2.1464906999512925,0.7475256154022831,0.10499127638466012,0.5341233018048055,0.3626350118865948
"frozenset({'proto_udp', 'service_-', 'state_INT'})",frozenset({'attack_Fuzzers'}),0.0745387362518336,0.10838228103511237,0.027938873656130275,0.3748235489495973,3.4583471151356053,1.0,0.01986019539568193,1.426185707198053,0.768097546220725,0.18027156549520765,0.29882904101973945,0.31630218621598993
frozenset({'service_dns'}),"frozenset({'proto_udp', 'state_INT', 'attack_Generic'})",0.2927206669678833,0.24267331818997692,0.24209770559582092,0.8270605150759082,3.4081229912076427,1.0,0.1710622100399415,4.3791426934250195,0.999015984290236,0.8254373562369425,0.7716448012755028,0.9123442750853934
frozenset({'service_dns'}),"frozenset({'proto_udp', 'attack_Generic'})",0.2927206669678833,0.2427228332518398,0.24209770559582092,0.8270605150759082,3.4074277396794486,1.0,0.17104771595800805,4.378856379042364,0.9989313377775683,0.8252980272180608,0.7716298701217749,0.9122425178398716
"frozenset({'service_dns', 'proto_udp'})","frozenset({'state_INT', 'attack_Generic'})",0.2924421447449046,0.24351507424164587,0.24209770559582092,0.8278482084276916,3.3995768475761703,1.0,0.1708836350068793,4.394290171767454,0.9975802519349576,0.8238552592779812,0.7724319603596447,0.9110138764789942
frozenset({'service_dns'}),"frozenset({'state_INT', 'attack_Generic'})",0.2927206669678833,0.24351507424164587,0.24209770559582092,0.8270605150759082,3.3963421675292107,1.0,0.17081581064707274,4.374275348919868,0.9975769935748827,0.8230751425625487,0.771390705834984,0.9106200298031025
"frozenset({'service_dns', 'proto_udp'})",frozenset({'attack_Generic'}),0.2924421447449046,0.24661595499080877,0.24209770559582092,0.8278482084276916,3.3568315093747483,1.0,0.16997680678999594,4.376277691497329,0.9922863926310879,0.8152525063048415,0.7714953048014068,0.9047636072882591
frozenset({'service_dns'}),frozenset({'attack_Generic'}),0.2927206669678833,0.24661595499080877,0.24210389497855378,0.827081659407113,3.3537232391875773,1.0,0.16991430814872277,4.356877601450806,0.9922867837264504,0.8145263727797097,0.7704778303464371,0.9043928814038953
"frozenset({'proto_udp', 'state_INT'})","frozenset({'service_dns', 'attack_Generic'})",0.3185799080257726,0.24210389497855378,0.24209770559582092,0.7599277276966118,3.1388496569372757,1.0,0.16496826900087197,3.156949770790959,0.9999880474625482,0.7599129640782544,0.6832385458735206,0.8799510813552085
"frozenset({'proto_udp', 'state_INT'})",frozenset({'attack_Generic'}),0.3185799080257726,0.24661595499080877,0.24267331818997692,0.7617345352813181,3.088747990006192,1.0,0.164106429931317,3.16195234545932,0.9924042932297559,0.7524228060411832,0.6837396991652841,0.8728737929261403
frozenset({'service_ftp-data'}),"frozenset({'proto_tcp', 'state_FIN', 'attack_Exploits'})",0.02472658401777591,0.12095291736555114,0.008869385456188454,0.3586983729662077,2.965603317215806,1.0,0.0058786329827540465,1.3707233002047707,0.6796047900228607,0.06482989504162141,0.2704581589511092,0.21601380627636962
"frozenset({'service_ftp-data', 'proto_tcp'})","frozenset({'state_FIN', 'attack_Exploits'})",0.02472658401777591,0.12095291736555114,0.008869385456188454,0.3586983729662077,2.965603317215806,1.0,0.0058786329827540465,1.3707233002047707,0.6796047900228607,0.06482989504162141,0.2704581589511092,0.21601380627636962
frozenset({'service_ftp-data'}),"frozenset({'state_FIN', 'attack_Exploits'})",0.02472658401777591,0.12095291736555114,0.008869385456188454,0.3586983729662077,2.965603317215806,1.0,0.0058786329827540465,1.3707233002047707,0.6796047900228607,0.06482989504162141,0.2704581589511092,0.21601380627636962
frozenset({'service_ftp-data'}),"frozenset({'proto_tcp', 'attack_Exploits'})",0.02472658401777591,0.1215161511942414,0.008881764221654175,0.3591989987484355,2.9559774171440165,1.0,0.005877084899633005,1.370915224991799,0.6784788875011046,0.06466002793673681,0.27056029302907325,0.21614511135404763
"frozenset({'service_ftp-data', 'state_FIN'})","frozenset({'proto_tcp', 'attack_Exploits'})",0.024714205252310186,0.1215161511942414,0.008869385456188454,0.358878036563987,2.9533361041885438,1.0,0.005866210354103214,1.3702289094849196,0.6781600529543509,0.06456990943090163,0.27019493379693155,0.2159336956109804
"frozenset({'state_INT', 'proto_ospf'})",frozenset({'attack_Exploits'}),0.010955207437162292,0.16892063354521653,0.005434278039451125,0.49604519774011296,2.9365577628344144,1.0,0.0035837174585464033,1.6491148863508598,0.6667698395186273,0.03115242690888447,0.3936141088309576,0.2641078985915866
"frozenset({'state_INT', 'proto_ospf', 'service_-'})",frozenset({'attack_Exploits'}),0.010955207437162292,0.16892063354521653,0.005434278039451125,0.49604519774011296,2.9365577628344144,1.0,0.0035837174585464033,1.6491148863508598,0.6667698395186273,0.03115242690888447,0.3936141088309576,0.2641078985915866
frozenset({'proto_arp'}),frozenset({'attack_Normal'}),0.017695445233246888,0.345936979705014,0.017695445233246888,1.0,2.890699921276748,1.0,0.011573936354721972,inf,0.6658454520251027,0.051152222142703783,1.0,0.5255761110713519
"frozenset({'proto_arp', 'service_-'})",frozenset({'attack_Normal'}),0.017695445233246888,0.345936979705014,0.017695445233246888,1.0,2.890699921276748,1.0,0.011573936354721972,inf,0.6658454520251027,0.051152222142703783,1.0,0.5255761110713519
"frozenset({'proto_arp', 'state_INT'})",frozenset({'attack_Normal'}),0.017138400787289485,0.345936979705014,0.017138400787289485,1.0,2.890699921276748,1.0,0.011209594181960526,inf,0.6654680789430597,0.04954197380662707,1.0,0.5247709869033136
"frozenset({'proto_arp', 'state_INT', 'service_-'})",frozenset({'attack_Normal'}),0.017138400787289485,0.345936979705014,0.017138400787289485,1.0,2.890699921276748,1.0,0.011209594181960526,inf,0.6654680789430597,0.04954197380662707,1.0,0.5247709869033136
"frozenset({'proto_tcp', 'state_REQ'})",frozenset({'attack_Normal'}),0.0052981116193282045,0.345936979705014,0.0052981116193282045,1.0,2.890699921276748,1.0,0.0034652988875977647,inf,0.6575467765118754,0.015315250840907464,1.0,0.5076576254204538
"frozenset({'proto_tcp', 'service_-', 'state_REQ'})",frozenset({'attack_Normal'}),0.0052981116193282045,0.345936979705014,0.0052981116193282045,1.0,2.890699921276748,1.0,0.0034652988875977647,inf,0.6575467765118754,0.015315250840907464,1.0,0.5076576254204538
frozenset({'service_ssh'}),frozenset({'attack_Normal'}),0.007996682490855188,0.345936979705014,0.007928599280793727,0.991486068111455,2.8660886990367755,1.0,0.0051622510922473145,76.82267474737382,0.6563409956857182,0.02291469151923868,0.9869830098562901,0.5072026347141402
"frozenset({'proto_tcp', 'service_ssh'})",frozenset({'attack_Normal'}),0.007996682490855188,0.345936979705014,0.007928599280793727,0.991486068111455,2.8660886990367755,1.0,0.0051622510922473145,76.82267474737382,0.6563409956857182,0.02291469151923868,0.9869830098562901,0.5072026347141402
"frozenset({'state_FIN', 'proto_tcp', 'service_ssh'})",frozenset({'attack_Normal'}),0.007996682490855188,0.345936979705014,0.007928599280793727,0.991486068111455,2.8660886990367755,1.0,0.0051622510922473145,76.82267474737382,0.6563409956857182,0.02291469151923868,0.9869830098562901,0.5072026347141402
"frozenset({'state_FIN', 'service_ssh'})",frozenset({'attack_Normal'}),0.007996682490855188,0.345936979705014,0.007928599280793727,0.991486068111455,2.8660886990367755,1.0,0.0051622510922473145,76.82267474737382,0.6563409956857182,0.02291469151923868,0.9869830098562901,0.5072026347141402
"frozenset({'state_CON', 'service_dns'})",frozenset({'attack_Normal'}),0.04698979370787351,0.345936979705014,0.04621612086626601,0.9835353003161224,2.8431054151967174,1.0,0.029960613554002574,39.72517160063655,0.6802360760241093,0.13329882000107113,0.9748270439193275,0.5585661186329771
"frozenset({'state_CON', 'service_dns', 'proto_udp'})",frozenset({'attack_Normal'}),0.04698979370787351,0.345936979705014,0.04621612086626601,0.9835353003161224,2.8431054151967174,1.0,0.029960613554002574,39.72517160063655,0.6802360760241093,0.13329882000107113,0.9748270439193275,0.5585661186329771
frozenset({'proto_ospf'}),frozenset({'attack_Exploits'}),0.016061448191771834,0.16892063354521653,0.007662455823280744,0.47707129094412337,2.824233374760706,1.0,0.0049493458190729735,1.5892785231762443,0.6564653972045026,0.0432126775803693,0.37078366981172356,0.26121628448715767
"frozenset({'proto_ospf', 'service_-'})",frozenset({'attack_Exploits'}),0.016061448191771834,0.16892063354521653,0.007662455823280744,0.47707129094412337,2.824233374760706,1.0,0.0049493458190729735,1.5892785231762443,0.6564653972045026,0.0432126775803693,0.37078366981172356,0.26121628448715767
